ra dec type modelMag_g modelMag_r modelMag_i modelMag_z z zErr idnum
353.260944798163 -0.914228679293079 3 22.98662 20.54667 19.73974 19.20219 0.453375 0.030093 440162
353.26118184834 -0.914962220108361 6 25.27031 23.83132 22.59949 22.77493 nan nan 440162
353.261329048453 -0.917115404340853 3 23.27514 21.43131 20.42578 19.79188 0.564508 0.030933 440162
353.26509799081 -0.920792138778869 3 24.21343 23.14724 21.38922 20.70606 -9999.0 -9999.0 440162
353.266355037278 -0.917612248578511 3 24.14494 22.97281 21.98425 21.84688 0.486815 0.086813 440162
353.2661537106 -0.912939281668176 3 21.15666 19.63158 18.91593 18.52755 0.436141 0.041126 440162
353.271327195846 -0.914691534016788 3 22.21552 21.01399 20.31461 19.90212 0.477146 0.097151 440162
353.25835650221 -0.918651096679562 3 22.74688 21.79067 21.38174 20.4725 0.495073 0.115589 440162
353.273436128102 -0.915876169750243 6 21.89706 21.59984 21.59921 21.87718 nan nan 440162
36.231746137405 -4.84543377312193 6 17.64886 17.32385 17.19486 17.18743 nan nan 440176
36.2294320502869 -4.84550993290578 6 22.7323 23.58533 22.77597 22.64531 nan nan 440176
36.2278205499183 -4.83958496928484 3 23.01534 21.62964 21.91002 20.86321 0.320497 0.08336 440176
36.2244521345468 -4.84041198809156 6 17.79036 16.45618 15.77832 15.44205 nan nan 440176
36.2219460111923 -4.84450668380466 3 21.82497 21.27351 21.11724 23.26267 0.784832 0.0842 440176
335.674233342514 -0.118225213595469 6 18.55839 17.10851 16.35305 15.89192 nan nan 440202
335.669734703578 -0.122253271982844 6 19.74074 18.11533 17.05286 16.46117 nan nan 440202
335.675962155116 -0.128508356781521 6 17.72559 17.08709 16.85555 16.71372 nan nan 440202
335.672346373427 -0.118534340861893 3 22.70532 21.60032 21.47674 20.8748 0.409388 0.105204 440202
335.670125830608 -0.120480660887787 6 19.48977 18.06433 17.19657 16.70166 nan nan 440202
335.6698672243 -0.119478868074428 3 25.21684 24.81838 24.54383 20.86335 -9999.0 -9999.0 440202
335.662684941043 -0.11592671758609 6 22.6675 20.94946 19.83283 19.11605 nan nan 440202
335.668025207766 -0.127650294309824 3 22.73802 20.85063 19.92686 19.4958 0.503593 0.031231 440202
335.667771062443 -0.122689483791951 3 24.03889 23.0074 23.71104 21.8007 0.250413 0.115067 440202
335.664187496814 -0.126027169622474 3 23.08905 23.07473 21.43138 22.12385 0.420016 0.140807 440202
335.663974281811 -0.127785239903643 6 23.81432 23.59706 22.0654 20.93397 nan nan 440202
335.66380056557 -0.122195941806142 3 22.0667 20.98238 20.3149 20.26438 0.521646 0.086707 440202
37.1089907319119 -4.42429465177274 3 22.7559 21.27479 20.69168 20.61416 0.418441 0.07565 440236
37.1033410259079 -4.4252358816263 3 21.30647 19.95271 19.48605 18.93889 0.397194 0.056317 440236
37.0971931778466 -4.42795193825151 3 22.4804 21.37073 20.69857 20.29627 0.490623 0.113337 440236
37.1039113776489 -4.42022616974964 6 21.98234 21.07181 20.93703 20.87776 nan nan 440236
37.1003988752695 -4.42299520474763 3 23.86036 22.17468 21.05717 21.34292 0.593647 0.078197 440236
37.1019588952684 -4.43245924043969 3 23.37523 22.51454 21.88114 21.54545 0.481401 0.168247 440236
37.1065068387805 -4.428349141785 3 23.32728 21.40611 20.84574 20.44083 0.364677 0.065003 440236
335.264585981657 0.207612131714899 3 21.86238 20.14602 19.6014 19.36535 0.380184 0.066293 440264
335.260216609302 0.215217179798663 3 22.83908 23.94112 24.12159 22.47947 0.723796 0.189901 440264
335.267720331553 0.207395175165945 6 23.09441 21.9813 21.16192 20.69711 nan nan 440264
335.267767181966 0.211934728696859 3 22.7778 21.33207 21.0398 20.09665 0.265597 0.071138 440264
335.266181157629 0.206194308532229 3 19.89802 18.31116 17.70388 17.41677 0.278346 0.023939 440264
335.265976136356 0.207066546969983 6 21.85339 20.07086 19.45814 19.04064 nan nan 440264
335.266465441865 0.212484749665992 3 24.66153 24.64879 22.53432 21.86888 -9999.0 -9999.0 440264
335.266598417381 0.204858909155717 3 20.57707 18.82847 18.20562 17.79112 0.335247 0.019718 440264
335.273806040013 0.214689922420542 3 22.24376 26.04664 22.78684 22.7596 -9999.0 -9999.0 440264
335.268601896074 0.202057062021153 3 21.6152 20.10554 19.45914 19.07627 0.334889 0.054747 440264
335.268504669318 0.214774653368037 6 24.9476 23.24061 24.20419 21.66577 nan nan 440264
335.27477047688 0.201572174530657 6 22.19058 20.80243 19.48217 18.81753 nan nan 440264
335.271697659746 0.210139798866435 6 23.79694 22.53449 21.5425 20.83302 nan nan 440264
36.8121149871445 -4.13357837057922 3 25.13636 22.0026 21.68369 22.37279 0.155927 0.111492 440285
36.8110016399232 -4.13255452813265 3 20.39603 19.1281 18.62616 18.25291 0.228227 0.026959 440285
36.8049587917695 -4.12864651789121 3 19.93321 19.14747 18.77456 18.37943 0.177219 0.053277 440285
36.8030707427558 -4.1303276305175 3 22.79914 22.55439 22.2577 21.9697 0.531176 0.195941 440285
36.7983849014785 -4.13007379360215 3 21.42273 20.23935 19.71891 19.33135 0.421514 0.088006 440285
36.8035621783663 -4.12137993194134 3 22.76718 21.25317 20.42967 19.9116 0.503927 0.041348 440285
36.7966170381433 -4.13417528574803 3 24.86113 23.28059 21.93554 21.92966 0.703907 0.059597 440285
36.8000739778272 -4.13338414676966 6 24.87614 23.99228 21.79421 21.01543 nan nan 440285
36.8024123914401 -4.13650057892741 6 20.06177 19.77366 19.68072 19.41456 nan nan 440285
34.846823890989 -5.42573636705479 6 21.95235 20.60625 19.14053 18.35842 nan nan 440509
34.8474991602867 -5.42915335177202 3 21.01786 20.22747 19.89693 19.35969 0.437105 0.111508 440509
34.8422700941389 -5.43720254295745 3 22.44082 21.4713 21.40096 21.0298 0.417016 0.070436 440509
34.8496771782482 -5.4349427798859 6 23.49284 22.29881 20.70417 19.8276 nan nan 440509
34.8518507371317 -5.43125660491306 6 20.89756 19.52873 18.54523 18.00147 nan nan 440509
34.8540755171283 -5.4352789621488 6 23.2411 22.7952 22.12657 21.24189 nan nan 440509
34.854191997584 -5.42503159491671 3 26.539 25.79813 22.43209 20.51494 -9999.0 -9999.0 440509
129.090723059009 43.6450990559567 3 22.01895 21.39349 20.98092 20.4564 0.508899 0.171725 450008
129.089124197713 43.6457287304028 3 23.27446 21.68051 20.57269 21.02366 0.514732 0.111561 450008
129.093026758824 43.6330772693942 3 21.70862 21.12731 20.79741 21.40917 0.332433 0.093763 450008
129.096091498505 43.6351031213293 6 23.70947 22.17426 21.09105 20.21021 nan nan 450008
129.098657525644 43.6406740392297 3 19.49258 18.88527 18.59271 18.46883 0.129211 0.03692 450008
129.102692284378 43.6473168658474 3 22.10452 21.35303 21.31622 21.64109 0.397375 0.104277 450008
129.103583215391 43.6374128045421 6 24.80346 23.03292 21.42454 20.5768 nan nan 450008
129.10677072614 43.6343721787705 6 16.93432 16.27331 15.98557 15.82668 nan nan 450008
129.10115226123 43.6357998127233 3 21.25279 20.80759 20.4225 21.50684 0.518735 0.084874 450008
352.043040863699 -1.72588520509049 3 18.14928 17.37315 16.8447 16.49134 0.081065 0.018254 450020
352.048921330334 -1.71776836904836 3 20.34536 18.74226 18.09102 17.7169 0.302283 0.027801 450020
352.04739793567 -1.732948838053 6 19.92595 18.41451 17.32318 16.74924 nan nan 450020
352.036238395223 -1.7331731305846 3 25.11411 20.36448 20.13552 20.9433 -9999.0 -9999.0 450020
352.037341268853 -1.73177939150675 6 24.77781 24.3581 22.87088 20.73394 nan nan 450020
352.044643795153 -1.71830523590358 3 24.23956 22.48842 21.23067 20.71199 0.722942 0.041563 450020
352.051557813586 -1.73197018750155 6 19.67014 19.14106 18.85632 19.01707 nan nan 450020
35.8912582006103 -5.52672080555691 6 16.59662 15.31693 14.74374 14.46871 nan nan 450025
35.8876240510566 -5.53872088817301 3 19.3936 18.1098 17.56384 17.19092 0.223673 0.026169 450025
35.8864685381176 -5.52867393160041 3 23.02675 22.22051 21.14849 20.47872 0.692143 0.088289 450025
35.883105416953 -5.52885783536531 3 22.35026 21.55182 21.72407 20.40202 0.457058 0.11849 450025
35.8893989948246 -5.5340571545313 3 22.31732 21.54288 20.70842 20.41606 0.674254 0.05701 450025
35.8938726021654 -5.525889477065 3 22.35899 21.2098 20.52248 20.32977 0.509953 0.128338 450025
353.356076254577 0.310430127560666 3 21.91412 20.91628 20.38279 19.85387 0.437346 0.134741 450082
353.35933863269 0.305006390435388 6 22.16551 20.76282 19.89673 19.28099 nan nan 450082
353.361393066382 0.314066934846897 3 23.05948 21.72387 21.23756 20.97914 0.401557 0.111905 450082
353.36079740948 0.304423134300712 6 22.37083 21.01326 20.13859 19.82797 nan nan 450082
353.361088400971 0.308475939737944 6 21.37314 21.73125 22.05082 21.69817 nan nan 450082
353.349945515935 0.305028732735109 3 23.10838 21.64284 20.91511 20.77514 0.386974 0.070846 450082
353.362596264289 0.314992477812357 6 24.9162 23.91494 22.59354 21.60275 nan nan 450082
130.225562113437 44.9459521380685 3 19.70684 18.7993 18.35218 18.07252 0.19667 0.035194 450266
130.236417043414 44.947419239215 6 21.79954 20.246 19.29292 18.86396 nan nan 450266
130.220607176306 44.9436806056933 6 25.29004 24.86766 24.54468 20.51767 nan nan 450266
130.224460779909 44.951649955209 3 24.94749 23.51956 22.07093 21.20732 0.696546 0.071807 450266
130.230958191458 44.9491755444897 3 22.89729 21.05441 20.28889 19.74266 0.464329 0.031085 450266
130.222082759791 44.9433591131471 3 21.39748 20.4682 19.9727 19.5678 0.417764 0.115577 450266
130.224221261127 44.9473025969824 6 23.12169 22.72306 23.41698 22.21634 nan nan 450266
130.230846108212 44.9445871602229 3 20.44762 19.9781 19.68199 19.43037 0.176946 0.060246 450266
130.241154245602 44.9512368640034 3 22.26477 21.07248 20.61485 20.07829 0.45902 0.07638 450266
35.3674635513911 -3.31841530214422 6 16.69234 15.78807 15.43097 15.24401 nan nan 450284
35.3649767499125 -3.32108992311388 6 24.34521 22.64521 21.28189 20.61809 nan nan 450284
35.359346045251 -3.30875095077463 6 15.00838 15.03818 13.55566 13.53145 nan nan 450284
35.358052161895 -3.31206836523211 3 24.26847 23.9273 22.30112 22.26341 0.379942 0.140864 450284
35.3592795856028 -3.31250930828354 6 25.24337 22.81073 23.6812 22.16674 nan nan 450284
36.2880816138342 -3.34792052838191 6 25.51287 23.89696 23.5439 21.65565 nan nan 450339
36.2882919804962 -3.35330962852041 3 22.98416 21.27039 20.70071 20.17996 0.388914 0.049914 450339
36.2922781532887 -3.34790579492778 3 25.88843 23.89897 23.09247 23.17274 -9999.0 -9999.0 450339
36.2937976391621 -3.3541012290895 6 24.54056 22.86239 22.99593 22.4832 nan nan 450339
36.2908919416931 -3.358927916199 3 23.13125 21.1823 27.8334 25.77264 -9999.0 -9999.0 450339
36.2867836208459 -3.35182953895933 3 19.55355 19.3069 19.12356 18.97599 0.050512 0.029064 450339
36.2842779803582 -3.34794536889591 3 23.3091 22.76724 21.34527 21.37935 0.627029 0.102491 450339
128.830827028706 43.8576579316566 6 24.28977 23.29094 22.41078 23.58564 nan nan 460003
128.830023646168 43.8540384298713 6 22.75562 21.95012 21.79518 21.32778 nan nan 460003
128.843703523133 43.8607202294925 3 25.36676 22.43768 22.3401 21.2297 0.807291 0.07348 460003
128.837336372725 43.8544189770182 3 19.47473 18.44389 17.98398 17.68312 0.174212 0.032224 460003
128.836853589732 43.8485789261545 6 23.11354 21.51831 20.1429 19.41356 nan nan 460003
36.0280531713038 -3.47147239572729 3 21.29202 20.72859 20.73071 22.12667 0.344604 0.070896 460004
36.0298725173647 -3.46353216116027 6 22.96957 23.01437 23.59174 22.46006 nan nan 460004
36.0301446537175 -3.47205208341088 3 23.16443 22.17178 21.2109 20.98956 0.641462 0.061596 460004
36.0342971328244 -3.46905951689037 3 22.03314 20.58196 19.71977 19.2145 0.531014 0.053483 460004
36.0419083582249 -3.46736063891794 6 22.6767 21.34376 19.7374 18.8527 nan nan 460004
130.236621725007 45.4034948956436 3 22.71655 21.70466 21.34385 20.66232 0.434232 0.10948 460103
130.225681734565 45.4037264380009 6 23.29866 25.15034 25.10903 22.49963 nan nan 460103
130.229172162921 45.4061216053723 6 23.14399 24.85661 24.43745 23.02037 nan nan 460103
130.234297885456 45.4040765062995 6 24.04165 22.71587 22.47677 21.99952 nan nan 460103
130.233144197231 45.4161929248637 6 23.03633 22.84122 22.65034 21.61026 nan nan 460103
130.232944893645 45.4074749863951 6 24.59852 24.79685 22.12647 22.76925 nan nan 460103
130.234531299584 45.4189276632568 3 21.31166 20.77285 20.39003 20.18372 0.339317 0.157591 460103
130.243604413365 45.4104488578207 3 24.15235 22.54679 21.84019 21.68059 0.479962 0.070142 460103
130.22954205517 45.4163432989412 3 23.40755 22.36961 21.77923 21.56572 0.46665 0.140102 460103
130.232784110972 45.4100387764256 3 21.75918 20.50966 19.95902 19.56772 0.435965 0.09495 460103
129.360449768738 44.0493666612796 3 22.28439 21.60498 21.27313 21.06898 0.343479 0.118126 460105
129.360727072811 44.0480222187254 3 23.24402 21.90405 21.03082 20.97159 0.481825 0.069665 460105
129.359912769651 44.0461744562839 3 23.35667 22.77605 22.23827 23.59962 -9999.0 -9999.0 460105
129.366313224425 44.0532576314797 6 21.9519 21.40265 21.39125 20.98959 nan nan 460105
129.361733168474 44.0443274237724 3 22.57017 22.01616 21.69583 21.23436 0.433578 0.163455 460105
129.370117636761 44.046551803753 3 19.07052 17.68661 17.16421 16.83063 0.221902 0.013913 460105
129.367125323013 44.0489487050131 3 22.38416 20.87858 20.31809 20.08542 0.363066 0.076983 460105
129.370759578882 44.0513481837488 3 22.38795 22.46628 21.79472 22.2106 0.350175 0.161947 460105
129.374251010145 44.0396996645788 6 23.13206 21.73209 21.03309 20.49763 nan nan 460105
129.37783295511 44.0523263640982 3 21.80983 21.28086 20.88671 20.47344 0.578192 0.15918 460105
129.380255593775 44.0396912452564 6 21.01518 20.64174 20.53829 20.0176 nan nan 460105
131.32929649801 44.7517626151317 6 19.47919 17.99394 17.0363 16.50679 nan nan 470041
131.33730642325 44.7547768034577 3 21.45243 19.95342 19.43447 19.13339 0.311847 0.058035 470041
131.33947907728 44.7627886310837 3 22.24486 21.65278 21.64833 20.38167 -9999.0 -9999.0 470041
131.348127493008 44.7517156150068 6 20.34472 19.09881 18.61215 18.39454 nan nan 470041
128.990538097429 44.7703111957856 3 21.68526 20.89843 20.54556 23.67455 -9999.0 -9999.0 470043
128.999823227169 44.7737579364466 6 14.9204 15.48185 14.18042 13.88099 nan nan 470043
129.001114396888 44.7725975796014 6 25.11435 24.80189 20.52814 19.86527 nan nan 470043
128.985737124979 44.7615959143469 3 19.68534 18.82107 18.50166 18.19505 0.254694 0.045696 470043
128.998900626301 44.7693937291781 6 24.10865 22.81573 23.15998 21.8119 nan nan 470043
128.9907238601 44.7745696305412 6 25.43985 23.65384 22.04251 22.85328 nan nan 470043
128.985508001799 44.7702163750247 6 21.65646 20.14454 18.61604 17.74164 nan nan 470043
128.985610052169 44.7652500273788 3 20.67559 19.42816 18.98009 18.55386 0.289917 0.060369 470043
129.004724790142 44.7620060950174 6 22.28463 20.68444 19.95599 19.40938 nan nan 470043
129.719722047416 45.4528519454871 3 21.93815 21.93974 21.80717 21.078 0.903725 0.206056 470047
129.711641001208 45.4657542371975 3 23.1496 22.34067 22.31378 22.89134 0.369884 0.099703 470047
129.708736734574 45.4669315514522 3 23.03526 21.57979 20.44271 19.4193 0.797469 0.065521 470047
129.712917620539 45.4602586973225 3 21.64137 20.56011 20.09679 19.8141 0.325789 0.117201 470047
129.718230490506 45.4642540467641 6 23.22668 22.30639 21.99874 21.81687 nan nan 470047
129.713573543 45.4544118291811 3 24.15461 23.3396 21.5486 21.61934 0.460133 0.087496 470047
129.72215632951 45.4520574541181 6 24.43509 23.63868 22.12713 22.95335 nan nan 470047
129.722005766415 45.4584809158052 3 23.30615 22.53203 21.52287 21.0506 0.712817 0.074374 470047
129.550893719533 45.1985397169736 3 23.1586 21.3298 20.936 20.36421 0.367856 0.054138 470232
129.548696112915 45.206643321282 3 23.57973 22.88952 21.93898 21.15296 0.942989 0.123333 470232
129.54516030404 45.1971286272386 3 26.64923 21.64278 20.16252 18.91872 0.978318 0.056543 470232
129.545932416245 45.2015589434719 3 21.229 20.6032 20.45026 20.05841 0.32895 0.087187 470232
129.556931721317 45.203505358764 6 18.93207 18.35127 18.12609 18.02616 nan nan 470232
129.539203771898 45.1994569325747 6 22.45848 21.91531 22.03835 21.64754 nan nan 470232
130.724560070785 45.9052854811213 3 21.85271 20.95362 20.48494 20.04755 0.38991 0.171206 470240
130.711334874878 45.8997016016947 6 24.20243 22.37759 20.89883 19.97614 nan nan 470240
130.73390306548 45.8993144148905 3 23.63537 22.27814 21.67198 20.83663 0.565656 0.091507 470240
130.729254233971 45.8955286605757 3 24.05023 22.70032 21.80603 21.07656 0.499277 0.06394 470240
130.729080171977 45.8943399908214 3 24.17702 22.83385 22.21192 20.98505 0.34749 0.089934 470240
130.719478122211 45.9059475187814 3 23.26463 21.27777 20.36456 19.7819 0.492617 0.029842 470240
130.397391291981 43.7696528952259 3 23.30764 22.30221 21.81581 21.05989 0.351517 0.109939 470244
130.409529355019 43.7675115144739 3 22.74183 21.88531 21.17916 21.26736 0.448808 0.141662 470244
130.398970130265 43.771408098911 3 22.56359 21.83978 21.26749 20.72064 0.455874 0.199289 470244
130.401007750777 43.7661760014171 3 22.68054 22.26425 21.79539 21.54971 0.696071 0.125564 470244
130.412930928695 43.7642186115097 6 23.40155 23.30486 23.03056 23.07996 nan nan 470244
184.30226900994 46.7304329729249 6 23.13245 23.19701 23.54227 22.81212 nan nan 480058
184.316789135443 46.7274887129719 3 24.96346 19.35834 18.75234 18.25038 0.316356 0.05744 480058
184.318196513302 46.7223156847156 6 25.36462 24.21585 23.28864 21.10198 nan nan 480058
184.318752536173 46.7294452094969 6 25.38299 22.59059 21.10707 20.5075 nan nan 480058
184.318814611026 46.7274375030269 3 24.12346 23.70171 25.06268 22.68905 0.323849 0.124059 480058
184.316353238406 46.7260958112324 6 22.07381 22.38029 22.45934 22.76055 nan nan 480058
184.312967826346 46.7211602725815 6 20.7988 19.54248 19.07553 18.85224 nan nan 480058
184.312412723734 46.7326316669042 6 23.09806 23.53634 23.19926 22.19428 nan nan 480058
184.311921841069 46.7277035157923 3 16.81981 16.40861 16.17365 16.04119 0.035676 0.009557 480058
184.301786207007 46.73206316782 6 23.43071 25.04455 24.5829 22.42466 nan nan 480058
128.801123663544 44.4479127919873 3 23.30219 22.66245 22.38406 21.98535 0.279164 0.164818 480064
128.798001265166 44.4443361546913 6 19.65357 18.178 16.57994 15.68739 nan nan 480064
128.791237193588 44.4403946341728 6 18.46931 17.70573 17.45649 17.29638 nan nan 480064
128.80059256792 44.4414174881689 3 23.2276 25.17525 21.48505 21.82298 0.119101 0.165748 480064
128.794567032033 44.4530837260099 3 25.40637 24.03809 21.94063 21.92864 0.742842 0.072272 480064
128.796624534238 44.4481416897533 6 22.64746 22.25413 22.0466 22.01267 nan nan 480064
128.788909294454 44.4535578411055 6 22.27382 20.73405 19.48307 18.79856 nan nan 480064
184.512231547693 47.5799179513688 3 23.13968 22.33494 22.61288 23.57747 0.251952 0.070825 480107
184.516447407244 47.5816989345069 3 23.38256 21.94397 21.50081 21.77849 0.309359 0.117351 480107
184.517557178944 47.5838768555692 3 24.44464 22.26175 21.47624 22.77042 0.334315 0.116164 480107
184.504283473316 47.5820803950973 3 22.6485 22.09831 21.21576 20.98103 0.501758 0.184081 480107
184.505509414209 47.5840869010632 3 22.84885 23.23574 23.2148 22.21844 0.5757 0.188427 480107
184.507651967613 47.5740773162479 6 22.1565 21.62944 21.52428 21.10742 nan nan 480107
184.514300222685 47.5872629218629 6 24.43027 22.48121 22.19226 21.03533 nan nan 480107
184.501792810136 47.5733202115283 3 22.88217 22.00717 22.203 21.22312 0.430526 0.099137 480107
151.07830611494 2.5923924565402 6 23.97264 22.34401 20.62958 19.69721 nan nan 480154
151.066564112254 2.60068014965768 3 25.11435 17.34179 24.36166 16.82069 -9999.0 -9999.0 480154
151.066571164935 2.60040203246587 6 15.08762 19.20664 14.47511 14.55901 nan nan 480154
151.066572323402 2.60011779442094 3 17.39212 17.24993 24.3615 22.82694 -9999.0 -9999.0 480154
151.069080901651 2.59169094134729 3 22.30551 21.64432 21.04962 21.57058 0.392435 0.135605 480154
151.070291237298 2.59343595261087 3 21.93484 20.61592 20.13205 19.54041 0.392371 0.079141 480154
151.070540277516 2.59727959696582 3 20.07041 19.62056 19.27777 19.16534 0.135254 0.031929 480154
151.076326203937 2.59426562345509 3 20.36914 20.07652 19.92913 19.87611 0.124642 0.112377 480154
151.075625515451 2.6017122638555 3 23.63851 22.68237 21.31874 20.88341 0.558521 0.088267 480154
149.810646938509 3.16313713749526 3 19.18503 18.59027 18.25863 17.97098 0.124251 0.028946 480168
149.806108770512 3.17067907741818 6 24.12683 22.81109 21.56053 20.79 nan nan 480168
149.805609910162 3.16286977553463 3 22.48895 22.19869 22.11288 21.37553 0.24049 0.167138 480168
149.81286830678 3.17043692781845 6 23.3921 22.0933 21.16531 20.21992 nan nan 480168
149.814283802057 3.16054660886066 3 23.13326 21.80242 21.7463 22.55494 0.893378 0.096744 480168
149.816702555111 3.15734875378159 3 21.62249 20.04123 19.5027 19.10773 0.331347 0.04644 480168
149.80326605234 3.17054091415135 6 25.05792 24.7145 22.87744 21.02242 nan nan 480168
149.80933376336 3.15758409355954 6 25.22429 24.67304 21.93467 22.61107 nan nan 480168
149.801873327388 3.22870012180614 6 14.34173 13.95568 13.61866 13.55949 nan nan 480464
149.805699966706 3.22829575874253 6 24.07097 22.87844 22.78099 22.1872 nan nan 480464
149.805988315537 3.22959328594967 3 25.5835 24.20615 22.03371 22.19068 0.971832 0.090162 480464
149.80542853463 3.22920606002646 6 22.94489 24.24861 24.18287 22.51778 nan nan 480464
149.804507838534 3.22612592393263 6 23.40657 22.53541 21.84654 22.12182 nan nan 480464
149.803219556592 3.22578240033399 3 25.06374 22.84801 22.13317 21.12769 0.599688 0.04994 480464
149.800451532581 3.22645201084159 6 23.10561 22.36245 21.15428 20.77585 nan nan 480464
149.799618472636 3.22100474502144 3 20.36165 19.35036 18.88029 18.56107 0.195083 0.051895 480464
149.797740100918 3.21885911315025 3 23.73705 22.97476 21.81068 21.17527 0.712929 0.080784 480464
148.66285320417 2.19209060776914 3 22.76388 21.79171 21.29204 23.58237 0.99002 0.103628 480552
148.659842667593 2.19441995464878 6 24.00478 22.53995 23.59306 21.57675 nan nan 480552
148.660388320323 2.19594714486507 6 23.13702 21.83647 20.8028 20.04575 nan nan 480552
148.674645302057 2.19997683156153 6 23.75257 24.22841 22.10011 23.3121 nan nan 480552
148.67463841656 2.20164283390272 3 20.99841 20.33795 20.18471 19.82689 0.207286 0.079125 480552
187.296752421719 46.8773969521589 3 22.4332 20.93694 20.33036 19.85928 0.415089 0.057522 480845
187.296079049813 46.8745175138391 3 21.51553 20.81668 20.59431 20.36185 0.249362 0.091058 480845
187.285978783331 46.8783164847366 3 23.02713 25.41804 22.62398 21.4279 -9999.0 -9999.0 480845
187.285661681243 46.8815150964682 3 15.7205 14.90292 14.47116 14.15016 0.038865 0.012413 480845
187.280481054224 46.8784369110579 6 20.91082 19.72317 19.31353 19.06517 nan nan 480845
187.280015119827 46.8846493564708 6 23.62481 23.61217 22.43198 22.24355 nan nan 480845
187.27959692829 46.8809153871579 3 22.3323 21.653 21.16631 21.67048 0.469447 0.137272 480845
187.295241156046 46.8796153327805 3 23.01818 23.14946 23.10741 23.32251 0.368141 0.191443 480845
187.298002891606 46.8781570760512 3 21.56039 20.70026 20.43649 19.98991 0.368375 0.079749 480845
187.288968372569 46.8757501441431 6 23.61432 24.35437 24.70969 22.16371 nan nan 480845
187.282105695473 46.8720305475377 6 24.61636 25.38418 23.9707 22.09438 nan nan 480845
187.29146715002 46.8777763202449 6 25.12444 25.7651 24.162 22.74868 nan nan 480845
184.27450077289 46.6327619751086 3 21.59327 21.20474 20.99253 21.06282 0.144243 0.075696 490007
184.270340936418 46.6226294906472 3 21.83357 20.91528 20.68912 20.33682 0.337436 0.090927 490007
184.2685509504 46.6269587934388 3 17.74598 17.3968 17.15414 17.06597 0.072797 0.01874 490007
184.262974820666 46.629756561644 3 22.48942 22.59255 22.30567 21.79436 0.510624 0.24454 490007
184.257031750271 46.6347597381567 6 23.66249 22.40574 21.96081 21.85867 nan nan 490007
184.270547460448 46.6321723635036 6 21.65693 20.3397 19.63585 19.36179 nan nan 490007
184.270415469244 46.6291148957239 6 25.5525 24.80731 22.56522 22.76994 nan nan 490007
184.258732775156 46.6357638487216 6 23.23747 22.3538 22.23882 21.38814 nan nan 490007
184.256404281551 46.6328860202844 6 23.58675 22.53426 22.32252 21.88005 nan nan 490007
184.259460665835 46.6238358448889 3 22.98772 21.89605 21.52122 21.32678 0.401944 0.077931 490007
184.262155543978 46.6350687265479 6 24.69146 23.45658 22.32689 21.53328 nan nan 490007
184.265960771218 46.62161536964 6 24.92681 23.65602 23.22145 21.11978 nan nan 490007
184.267184200284 46.6349612653765 3 24.33435 22.81173 22.98537 23.5899 -9999.0 -9999.0 490007
184.275747480861 46.6292045713642 3 25.06872 24.544 21.98431 23.50485 0.880583 0.138207 490007
131.437102685958 44.4151644711246 6 24.068 22.77051 22.83869 22.5809 nan nan 490008
131.441081616171 44.4139122822929 6 16.637 16.27397 16.16825 16.12687 nan nan 490008
131.448940398403 44.4205998473425 3 20.14082 19.74694 19.4794 19.25202 0.103094 0.034459 490008
131.458992743029 44.424148432431 3 23.26265 22.18451 21.57714 21.89315 0.495729 0.130275 490008
149.347265790295 3.58484529898377 3 22.39243 21.96556 21.48839 20.74714 0.746841 0.199141 490025
149.345892066537 3.57446160121369 3 21.78396 20.95545 20.75549 20.17237 0.35278 0.104757 490025
149.343120814134 3.57711352689172 3 21.94206 22.28581 21.99177 21.16679 0.968822 0.234056 490025
149.342721024037 3.58340809535719 3 23.27152 21.52183 20.46149 19.72145 0.616048 0.041375 490025
149.350805006473 3.57953266545521 3 19.46497 18.90236 18.5544 18.37453 0.147153 0.029826 490025
149.355427118144 3.58671252194704 6 23.19813 22.25126 21.95936 21.56896 nan nan 490025
149.34640970918 3.57307416991374 3 21.56149 20.9673 20.65938 21.71975 0.71204 0.082881 490025
149.961761608513 0.809978105484264 3 24.29942 22.57539 22.74432 22.36901 0.225006 0.058847 490037
149.956836302092 0.816961938943782 3 19.91547 18.84645 18.41521 18.05899 0.335468 0.04757 490037
149.950707821404 0.810329702902615 3 24.19425 21.897 21.39159 20.95393 0.557544 0.047472 490037
149.949338017141 0.821891792155093 6 25.22421 22.9519 22.31905 22.79538 nan nan 490037
149.95082006757 0.818031616281299 6 23.69109 22.4352 22.37591 21.6933 nan nan 490037
149.965282072122 0.817874637010685 3 20.05597 18.64322 18.0856 17.72145 0.253872 0.023468 490037
149.960467880652 0.821022792420741 3 21.50461 20.182 19.56589 19.27236 0.430972 0.084976 490037
149.959555405938 0.816829337952764 3 21.60192 20.40306 19.93767 19.6602 0.422769 0.072375 490037
149.964367625008 0.821556446086687 3 23.32879 21.42181 20.54033 20.29108 0.477924 0.03124 490037
149.963531784359 0.809614530548178 6 23.42713 22.49684 21.59007 21.76196 nan nan 490037
149.963074081399 0.820077420765123 3 23.58663 23.28884 21.84075 21.70395 0.700172 0.105148 490037
149.963049090904 0.819663473568886 3 22.25607 21.35332 22.03007 20.59219 0.172126 0.100278 490037
149.962689582561 0.812408889284475 3 22.43272 21.26736 20.73384 20.27858 0.429542 0.107175 490037
149.96370429964 0.816166963230684 3 20.59952 19.26778 18.76433 18.41984 0.240167 0.028451 490037
