ra dec type modelMag_g modelMag_r modelMag_i modelMag_z z zErr idnum 
213.99162366271 52.0561550907105 3 22.17728 22.11208 21.4591 21.2858 0.899453 0.197971 500012
213.991741586593 52.0511480983759 6 19.75559 18.4088 17.38117 16.82764 nan nan 500012
213.995650016991 52.050832782816 3 17.04632 16.46079 16.06375 15.83874 0.074562 0.013085 500012
213.992330250682 52.0528871484709 6 22.36219 22.75931 22.40343 22.13315 nan nan 500012
214.001083513175 52.0554602956102 3 23.85914 24.83446 24.64385 22.27491 -9999.0 -9999.0 500012
213.992377524991 52.0448528588852 3 21.03753 20.12624 19.88386 19.55922 0.290321 0.096685 500012
214.004829216002 52.0502379141971 3 22.04909 21.43815 20.70942 20.23858 0.714101 0.106281 500012
132.058152578305 43.9604907725736 3 26.89975 25.22904 21.50268 25.03148 -9999.0 -9999.0 500022
132.071344542178 43.9609214512746 3 19.65216 20.56073 26.48541 18.80828 0.172203 0.114893 500022
132.076032641006 43.9723481034876 6 24.6633 25.18329 22.20602 22.06499 nan nan 500022
132.077562222538 43.9688498948518 3 17.42883 19.11699 27.52149 17.36413 0.162796 0.115301 500022
150.184893180779 2.55197251954595 6 24.71227 23.79273 21.8789 21.1324 nan nan 500038
150.186229012544 2.55654513651482 6 24.22707 22.48253 21.80514 21.60039 nan nan 500038
150.186242275256 2.55896069968824 3 24.14968 22.60163 20.38375 19.89895 -9999.0 -9999.0 500038
150.186613358513 2.55741288957443 3 22.04073 21.39829 20.46496 20.16953 0.674945 0.072529 500038
150.190524886969 2.55562657385074 3 23.65662 22.21789 22.54242 21.35362 0.588932 0.090128 500038
150.191409247409 2.55696726609956 6 24.10359 21.75833 20.96485 20.59407 nan nan 500038
150.19392578107 2.55126071983345 3 18.30361 17.69735 17.3146 17.09861 0.095682 0.023181 500038
150.19645631168 2.55694000489617 3 23.24035 21.90678 22.20492 20.39591 0.968428 0.110783 500038
150.200472901343 2.55457559984042 3 22.49827 21.3904 21.32458 21.20249 0.418229 0.078024 500038
150.198584850508 2.55017643442267 3 24.74689 26.60778 24.57335 19.39771 -9999.0 -9999.0 500038
214.472273916147 53.8478931779928 3 21.89369 21.05283 20.97319 20.38243 0.419828 0.104766 500057
214.477795452899 53.8402468987802 3 23.00082 22.17152 22.24982 21.14184 0.371939 0.116649 500057
214.48559041329 53.8490089094225 3 22.36854 21.46707 20.84117 20.46667 0.478084 0.164541 500057
214.486574548098 53.843852310802 6 23.11153 22.15043 22.21531 21.22316 nan nan 500057
186.277772398986 47.9261243609768 3 24.16885 22.19128 21.75348 20.72774 0.666812 0.069214 500063
186.278902368847 47.9329236239482 6 20.7039 19.28466 18.61947 18.21982 nan nan 500063
186.278919540711 47.919758187787 3 22.8789 21.24472 20.39092 19.81639 0.521502 0.043788 500063
186.286121238805 47.9339746100949 3 22.4202 21.05183 20.25163 19.56565 0.518677 0.058535 500063
131.629582883763 45.3546956051814 3 21.16021 19.82934 19.32497 18.93051 0.379676 0.056846 500100
131.633657710164 45.3503288287292 6 23.36377 22.03324 21.51355 21.31512 nan nan 500100
131.636272973383 45.3553864317519 6 21.68794 20.76804 20.46884 20.29893 nan nan 500100
131.639001565128 45.3594645269124 6 19.32134 18.83147 18.6424 18.58438 nan nan 500100
131.639563290826 45.3515154421993 3 22.54406 21.17406 20.63202 20.66517 0.388043 0.106151 500100
131.639810904185 45.3552143081788 3 22.08655 20.29732 19.75605 19.21009 0.408309 0.033001 500100
131.640332077482 45.3568545555138 6 25.05967 22.92895 21.90791 21.72998 nan nan 500100
131.64070686987 45.3640001080362 3 23.20994 21.79445 21.14405 20.91627 0.504186 0.074051 500100
131.643418532151 45.3579934034787 3 22.23119 21.48338 20.54224 19.93879 0.795245 0.080644 500100
131.650312037568 45.3507345885482 6 23.28853 23.04389 22.43349 21.70245 nan nan 500100
131.648049787901 45.3620618228409 3 23.6798 21.60943 20.56101 20.01024 0.587794 0.036762 500100
131.64682071212 45.3511273075212 6 23.93743 22.93408 21.75264 20.91675 nan nan 500100
131.643573909378 45.3539496649968 6 25.1869 24.39734 24.48491 20.80272 nan nan 500100
215.534541521802 52.6250337073257 3 21.98152 21.58452 21.41736 21.21884 0.173776 0.077453 500301
215.535711935089 52.6340075542198 6 24.96634 24.46982 21.75223 22.31003 nan nan 500301
215.536860316263 52.6387747577046 3 20.75517 20.31385 20.16259 19.91851 0.144452 0.06788 500301
215.538067513124 52.6357179887511 6 24.19248 24.00797 24.05984 22.80021 nan nan 500301
215.543172828062 52.6264856460434 3 20.51232 20.14762 19.91945 19.58609 0.09641 0.054092 500301
215.547636523995 52.6317366861394 3 21.90635 21.01496 20.61468 20.95307 0.332137 0.144956 500301
215.545851348711 52.6294028854066 6 23.26137 24.19832 22.74117 21.59271 nan nan 500301
215.54886897938 52.6244307743793 3 22.64099 21.45044 20.81374 20.85338 0.389372 0.124221 500301
215.558778625902 52.6352624111985 3 23.04703 22.43684 21.77123 22.41137 0.577373 0.143324 500301
215.556397962797 52.6295965325163 3 22.95862 22.93611 21.9976 21.78701 0.687703 0.111774 500301
215.55863630326 52.6377840730193 3 25.56248 22.69875 21.39368 21.17549 0.474713 0.04178 500301
215.553546012505 52.6238355362492 3 25.68577 23.91135 21.77531 20.98951 -9999.0 -9999.0 500301
149.465530175482 1.87011803698127 6 20.28507 19.82785 19.67455 19.57586 nan nan 500332
149.468368951689 1.87295702890295 3 19.0364 18.33164 17.90699 17.56884 0.105246 0.028875 500332
149.469909446778 1.87660839107006 6 21.75603 21.42567 21.40426 21.16971 nan nan 500332
149.470329971735 1.87445771949679 3 24.72939 22.05471 20.96116 20.5033 0.556282 0.034627 500332
149.471456340437 1.87405222017063 3 22.30145 21.52966 24.04092 22.67791 0.932933 0.081767 500332
149.475304670953 1.86514965769605 3 22.0233 20.39331 19.81726 19.43503 0.352007 0.042303 500332
149.47590120716 1.87202274450385 6 15.59319 15.20291 15.06404 15.05746 nan nan 500332
184.596798914027 46.609110435903 6 24.18399 23.53481 22.51784 22.60865 nan nan 500491
184.597221370829 46.6227024540559 3 26.25633 23.7886 21.99982 22.04107 0.680327 0.060499 500491
184.604101187489 46.6168269297103 3 19.01707 18.16193 17.75422 17.48908 0.175728 0.034686 500491
184.612087487378 46.6160337077339 3 22.64249 21.70837 21.28756 21.63626 0.320861 0.149351 500491
184.612368496949 46.6111270015632 6 24.73365 22.76914 23.98806 22.97302 nan nan 500491
184.685703692954 47.6540021033082 6 23.19708 25.69646 23.8339 23.49709 nan nan 500511
184.695648088896 47.6472515137774 3 22.41797 21.56403 21.43631 21.10286 0.452864 0.095726 500511
184.706360734633 47.6528396928663 6 24.56881 22.94462 23.90608 23.2883 nan nan 500511
150.426402202853 3.27084495674332 3 23.00331 21.58564 21.25108 20.95667 0.369117 0.079068 510082
150.430238957197 3.28597289708964 3 22.44427 21.33846 21.31117 20.9458 0.410661 0.066066 510082
150.434648685165 3.27806960053975 3 19.01938 18.54486 18.26045 18.06993 0.100419 0.031855 510082
150.44126740299 3.27863861349336 3 24.1317 22.00199 21.52102 20.66438 0.443856 0.054399 510082
150.441922108263 3.28455292913135 6 24.50767 23.33053 21.91676 21.63969 nan nan 510082
186.576061233344 46.0593227201367 6 22.1626 21.30152 20.22632 22.66544 nan nan 510113
186.581508144612 46.0669127968191 6 23.02403 21.91406 21.80629 21.1064 nan nan 510113
186.587493072566 46.0686281917363 3 22.51675 21.89247 21.90897 21.72325 0.567993 0.119569 510113
186.591295697092 46.0701576393145 3 22.65415 22.23785 22.47111 21.62641 0.508104 0.131473 510113
240.886485874334 54.8801277385721 6 18.69286 18.4652 18.37168 18.27472 nan nan 510174
240.889999814489 54.8788497882436 3 24.20882 21.73245 21.41626 21.7417 0.371712 0.088238 510174
240.897881759403 54.8812894565533 3 18.76786 18.47155 18.19311 18.06454 0.076426 0.024245 510174
240.905182734506 54.8851148708874 6 21.41378 20.18383 19.45975 18.94062 nan nan 510174
240.91072861623 54.8816130450223 3 24.56716 21.67186 22.63136 23.0484 0.280729 0.109581 510174
212.209572322979 53.2615487719986 6 23.04802 23.68769 21.88865 21.67619 nan nan 510185
212.211438978686 53.2575516948823 3 19.48045 19.08904 18.7826 18.69761 0.097337 0.02745 510185
212.21256061358 53.2561748569081 3 22.32654 21.5615 21.08089 21.21745 0.471984 0.175136 510185
212.213483457688 53.2542595110258 6 20.76659 19.30527 18.26631 17.67371 nan nan 510185
212.21469582767 53.26495684536 6 23.27114 22.78731 21.75949 21.53521 nan nan 510185
212.216236061675 53.2620788437701 6 21.89879 20.33438 18.95188 18.20715 nan nan 510185
212.224663854419 53.2586648467893 3 22.52474 20.85073 19.89107 19.29665 0.544004 0.030628 510185
212.220539685446 53.2571707668761 3 20.3625 19.85903 19.61958 19.65914 0.191433 0.041147 510185
212.218060078006 53.2589799567494 3 22.81754 21.25892 20.51204 20.13776 0.462798 0.050304 510185
212.227404007496 53.254754093616 3 20.90609 20.05782 19.80022 19.39905 0.336393 0.070376 510185
212.226227023643 53.2503789813677 3 21.42186 20.1609 19.72767 19.53794 0.361576 0.086197 510185
149.813973499111 3.31353352056618 6 24.10301 22.79778 22.17279 21.79195 nan nan 510238
149.814081695732 3.31129081825441 3 22.62672 22.83659 21.79263 22.75879 0.629066 0.138759 510238
149.8146099113 3.31533463726046 6 22.8173 22.46417 21.80882 21.02372 nan nan 510238
149.816433363347 3.31090464128477 3 22.07413 21.67015 21.86395 22.02309 0.152363 0.143042 510238
149.816856750433 3.3105070857772 3 21.89792 21.34322 21.93139 22.00875 0.033134 0.16904 510238
149.817487625961 3.3134873196642 3 19.90252 19.3983 19.07406 19.22298 0.110714 0.047127 510238
149.818393018518 3.31071319141219 3 21.324 20.83731 20.86369 20.80703 0.192285 0.098956 510238
149.818423216203 3.31005475171966 3 21.51807 21.12954 21.20147 21.50093 0.408142 0.133503 510238
149.819536504543 3.30808163810975 3 22.2481 21.60744 21.28657 21.74372 0.69084 0.123285 510238
149.822497420695 3.31365902950023 6 24.05235 24.01434 22.26946 21.81284 nan nan 510238
149.821089013265 3.31015981404138 6 23.48231 23.3219 22.18849 21.96719 nan nan 510238
149.823128231883 3.30721790743389 6 24.93201 22.72555 23.32877 22.10441 nan nan 510238
149.819924046539 3.3062765521746 6 22.54013 22.88056 22.60659 22.22121 nan nan 510238
149.821389683949 3.30939959557041 6 22.66201 22.69795 22.58561 23.03905 nan nan 510238
149.822739246109 3.31102808120904 6 23.33713 23.95823 23.57024 22.53879 nan nan 510238
149.827115722354 3.30794006580813 6 22.28175 20.71475 19.24796 18.40271 nan nan 510238
149.823337961177 3.30284129850975 3 23.06942 21.68428 21.56683 21.37559 0.425011 0.069974 510238
149.824893685007 3.30953011665233 3 22.73152 21.59846 21.54536 21.02241 0.380978 0.075263 510238
149.824830805417 3.30568125734813 6 23.68695 22.85458 21.56543 20.79295 nan nan 510238
244.486550007482 55.7449290408444 3 22.41217 21.42938 21.15489 20.59561 0.410644 0.096014 510251
244.489063687862 55.7426694842612 3 23.02808 22.10213 21.37915 20.89644 0.631831 0.09719 510251
244.494027016944 55.7420130450195 3 18.94195 17.86011 17.33127 16.9242 0.193987 0.039405 510251
244.496731219458 55.7363350763264 3 20.6741 19.52391 19.08115 18.7406 0.209269 0.0493 510251
244.49900124268 55.7402222316395 6 20.0291 18.83731 18.27662 17.91506 nan nan 510251
244.501294421239 55.7485593420827 3 22.28856 21.40411 21.09372 21.06943 0.454095 0.107953 510251
244.502691702067 55.7458404026567 3 21.69289 20.72435 20.53603 20.15396 0.408928 0.062154 510251
214.025711123148 51.7371173379863 3 24.00672 22.09906 21.01251 23.28529 -9999.0 -9999.0 510266
214.025802052633 51.7344321567273 3 22.02466 20.74107 20.21605 20.27715 0.37251 0.106843 510266
214.026047169581 51.7272622016426 3 22.61359 21.59662 21.40246 21.5443 0.437711 0.114012 510266
214.032426498699 51.7332319158269 6 24.32666 22.43251 21.2107 21.72569 nan nan 510266
214.035224699789 51.7314018899503 3 20.46706 18.94731 18.39939 18.12191 0.314282 0.035093 510266
214.037719650491 51.7318822124128 3 25.05324 24.11984 22.26678 22.02128 0.759571 0.067244 510266
214.043628063142 51.7334174583689 3 22.98086 22.42374 21.97086 21.37037 0.607171 0.202252 510266
214.042429078716 51.7257441741609 3 22.14223 21.8171 21.36286 22.45546 0.668809 0.099839 510266
214.038376656125 51.7353829999658 3 24.82288 24.06906 21.96366 20.82291 -9999.0 -9999.0 510266
214.03620450834 51.727945974221 6 25.79066 24.89924 24.50609 20.37067 nan nan 510266
186.378085759249 48.1314691888247 3 20.33744 19.99615 19.72961 19.70354 0.075126 0.039336 510457
186.378259859917 48.1303483583604 6 23.43655 24.77271 23.67806 22.19822 nan nan 510457
186.379347557764 48.1338279761018 3 23.20652 22.39098 21.39486 22.00097 0.475152 0.144731 510457
186.386523385441 48.1333797640655 6 24.11699 22.78429 22.84938 22.01929 nan nan 510457
186.38668094559 48.1307235192647 3 22.83691 22.01168 21.41224 21.19939 0.677957 0.088372 510457
186.388825236339 48.1368852335123 3 22.07746 21.34191 21.06233 21.03329 0.452915 0.10938 510457
186.396294118532 48.1342601817545 3 22.95542 22.29902 22.25334 21.68074 0.631178 0.131925 510457
243.263364937747 55.6155856631911 3 21.89572 21.224 20.59773 20.46263 0.619227 0.106243 510550
243.264073411337 55.6112825477048 6 22.31215 20.88675 19.6299 19.0764 nan nan 510550
243.266330996619 55.6121340341641 3 23.24755 21.31805 20.34072 19.74873 0.563534 0.031747 510550
243.275102426042 55.6120208547782 3 20.34114 19.52286 19.11561 18.70161 0.160057 0.056641 510550
243.28226207259 55.6122065918649 6 23.01665 22.37504 22.13248 21.84232 nan nan 510550
243.284011311627 55.6168829113289 3 23.04181 21.53522 21.56323 21.55729 0.326558 0.097216 510550
243.284913035158 55.6105695603527 3 22.08715 21.18851 21.1297 20.64357 0.319474 0.111834 510550
243.286218844661 55.6059894136263 6 21.12822 19.78771 18.5268 17.89679 nan nan 510550
241.219638589213 53.908711593476 3 21.35584 20.3943 20.13631 20.10365 0.374092 0.094314 510578
241.224225181741 53.9068899619152 3 21.94236 20.38112 19.76303 19.41864 0.371604 0.056866 510578
241.225686946217 53.9100696772915 3 21.95068 20.36493 19.89001 19.61998 0.340798 0.044739 510578
241.226244399 53.9142561633594 3 23.47809 22.68192 21.595 21.10497 0.703811 0.084599 510578
241.22717458897 53.9083366212925 3 22.10075 20.34292 19.6834 19.24014 0.401815 0.035081 510578
241.229230238156 53.9103394058492 3 23.10736 22.70947 21.80858 20.43846 -9999.0 -9999.0 510578
241.230010579085 53.9139777423448 3 21.7004 21.22266 20.98668 21.77282 0.018565 0.054349 510578
241.231589483826 53.9071522307187 3 22.36728 20.72789 20.11538 19.99045 0.392201 0.059544 510578
241.235271609772 53.9065040644981 3 21.51236 20.55341 20.38733 20.81474 0.395309 0.108766 510578
241.231996531086 53.9170241247845 3 22.38321 21.77023 21.29139 21.75874 0.28334 0.13386 510578
241.243374484677 53.9040362277779 3 21.89025 21.41697 20.97613 20.48788 0.644721 0.167014 510578
185.809074038272 47.8266678356868 3 24.36803 23.6647 22.43912 21.94237 0.681295 0.086627 510597
185.817166558174 47.8308087544131 3 23.41347 22.47176 22.0935 23.20268 -9999.0 -9999.0 510597
185.818156980542 47.8173041391635 3 23.27666 22.33345 22.04758 21.22573 0.43839 0.112961 510597
185.819267154753 47.8301862159259 6 21.5705 21.40331 21.53869 21.38791 nan nan 510597
185.825003726774 47.8212275124929 3 22.58299 21.08466 20.65633 20.226 0.371231 0.062344 510597
185.825394276438 47.8169799531769 3 22.78628 21.64913 21.52227 20.89812 0.41126 0.094806 510597
185.828524225882 47.8295939127943 3 22.76421 22.34125 22.21422 21.9857 0.562301 0.160089 510597
243.454727583756 56.0897507788381 3 24.40179 21.76416 20.63455 21.70951 0.417784 0.110793 510638
243.473695017424 56.0779724441086 3 22.8694 21.97772 21.18962 21.57751 0.316595 0.143446 510638
243.475840736168 56.0891225466839 3 19.24244 18.45054 18.05913 17.78842 0.126023 0.036985 510638
243.482115387232 56.0777831709412 6 22.59999 21.19211 19.83643 18.97278 nan nan 510638
163.974448968726 57.3043470268947 3 22.52463 21.77878 21.5482 21.19082 0.437057 0.118318 520007
163.978330298149 57.3013553260897 3 23.74501 22.35118 22.12153 22.23926 0.355551 0.086286 520007
163.980889112722 57.2900486483618 6 25.54972 25.04819 24.04084 22.40318 nan nan 520007
163.983155256032 57.2943842013451 6 19.96515 18.64466 17.96401 17.57801 nan nan 520007
163.987694465237 57.3031994236204 3 26.26896 26.6027 24.83511 21.82645 -9999.0 -9999.0 520007
163.990096033809 57.2977151631237 3 19.87727 18.43646 17.90446 17.59443 0.258344 0.019149 520007
163.996076027256 57.2938279611823 3 20.94121 19.74885 19.25519 18.99222 0.256313 0.06993 520007
163.997896899036 57.2937747414884 3 21.49916 20.97267 20.68654 20.37674 0.306932 0.11704 520007
163.998396325802 57.2923663808481 6 23.5184 21.69151 20.87099 20.70858 nan nan 520007
163.996284292665 57.2922450921996 3 22.60831 21.42155 20.8462 20.32853 0.472978 0.116065 520007
162.372686824215 57.5955377127998 3 23.21354 22.68288 22.18458 21.61875 0.614522 0.113915 520008
162.374548245759 57.5937901465451 3 22.335 23.30985 23.08374 23.03994 0.762572 0.089829 520008
162.377686842089 57.6047690753028 3 22.85232 22.03937 21.56633 21.76775 0.556086 0.1561 520008
162.384387070474 57.6023835350897 3 23.17197 22.97163 21.91459 22.36781 0.373284 0.140131 520008
162.387250888496 57.5993757478671 3 20.61781 19.8903 19.53205 19.29078 0.248326 0.06279 520008
162.389810381213 57.6003388857116 3 24.13196 24.26705 22.1384 22.19501 0.305174 0.127943 520008
162.395653695161 57.5939730111984 3 21.34858 20.69979 20.40654 20.25073 0.235104 0.086909 520008
162.398277679723 57.5951476678973 6 22.93003 22.47857 22.11363 22.12387 nan nan 520008
162.39640007363 57.6047293956665 3 23.09995 22.12687 22.50692 22.92643 0.906675 0.115774 520008
241.850554986693 54.4638531557353 3 22.40351 21.01134 20.0104 19.68202 0.564472 0.047134 520019
241.851243971581 54.4516313710641 6 16.79135 16.39387 16.24032 16.18006 nan nan 520019
241.855073056587 54.4536153940729 6 18.88325 18.38798 18.19111 18.12144 nan nan 520019
241.855702997513 54.4642347647362 6 19.9431 19.66569 19.63933 19.46118 nan nan 520019
241.861003648806 54.4581156114365 3 19.21621 18.1716 17.70502 17.44625 0.215361 0.026489 520019
241.866330539366 54.464405592536 6 23.11124 22.05056 21.79878 21.27324 nan nan 520019
241.868365286743 54.4608899268321 3 21.81206 20.60224 20.0707 19.95408 0.374336 0.115205 520019
215.995940822914 53.4710411301218 3 20.31582 19.12963 18.59266 18.12744 0.251421 0.058023 520022
215.998646526799 53.4565925097164 3 21.94824 21.21694 20.44937 20.34097 0.547838 0.174927 520022
216.000022749187 53.4575889678922 3 21.28139 20.03958 19.61684 19.28339 0.254122 0.059156 520022
216.004037049016 53.4635262362859 3 20.0646 19.4367 19.10542 19.0308 0.179527 0.033987 520022
216.005908916843 53.4640919215807 3 18.45396 17.97156 17.61562 17.48543 0.09424 0.021455 520022
216.011153647667 53.4577984026595 3 22.93356 22.90538 22.29705 21.35983 0.574241 0.216828 520022
245.239128261116 55.1544837211953 3 20.65337 19.18316 18.63245 18.25568 0.291395 0.029669 520023
245.239185082988 55.1485241798199 6 20.29619 18.9127 17.55128 16.84939 nan nan 520023
245.245196675875 55.1589239759334 6 17.895 17.21012 16.96961 16.86702 nan nan 520023
245.249618283604 55.1507791252773 3 22.37957 21.45924 21.0844 21.38595 0.481448 0.138601 520023
245.252184551917 55.1601765259794 6 23.0956 22.72787 23.33935 22.11987 nan nan 520023
245.253823365709 55.1599990019741 3 24.73438 21.93167 21.26173 21.19957 0.355052 0.048349 520023
184.136351762257 45.9639190955875 3 22.22495 21.58801 20.72219 20.23956 0.73417 0.091033 520041
184.138605440046 45.9620881709871 3 23.37812 22.00385 21.28856 20.89592 0.501091 0.075575 520041
184.14369518956 45.9635266538665 3 24.09686 23.07223 21.61672 21.74083 0.853483 0.082545 520041
184.147618171051 45.9562177420467 6 23.72327 22.93995 22.86199 21.56768 nan nan 520041
184.150003264316 45.9676301951349 3 23.7347 22.91653 22.38346 22.23823 0.591153 0.078737 520041
244.437031059963 54.6374869895619 3 24.03643 23.05605 21.71499 20.47798 0.964468 0.096366 520062
244.451498444074 54.6355481326465 3 23.28203 22.47253 23.53429 22.59455 0.433713 0.091977 520062
244.45183299645 54.6333720345973 3 21.00594 20.08706 19.7946 19.49158 0.326655 0.073079 520062
244.462715105328 54.6404678922711 3 21.17043 20.28558 19.96835 19.3551 0.313642 0.102345 520062
244.464832002684 54.6388989764234 6 24.92934 23.11682 21.73235 21.27669 nan nan 520062
215.489847339599 53.6178001090695 3 20.88451 19.96716 19.51257 19.33612 0.385313 0.115458 520071
215.490727375935 53.6127007504282 3 21.86452 20.83704 20.30995 19.95146 0.443461 0.122532 520071
215.49081058062 53.6255202729615 3 20.78901 20.00384 19.61754 20.22261 0.241959 0.072248 520071
215.503489195069 53.6198609971125 3 20.98223 19.928 19.76285 19.31337 0.37281 0.052972 520071
244.652386904447 55.6898882979793 3 24.1489 21.58872 21.5453 22.39554 0.273416 0.11278 520077
244.654958916791 55.6890158852763 6 25.21269 21.7495 20.81889 20.45679 nan nan 520077
244.656679565462 55.6906031554126 6 22.28154 21.88633 21.46174 22.31643 nan nan 520077
244.657952794451 55.6779445654506 3 23.04842 21.45451 20.85109 20.60715 0.415433 0.058862 520077
244.660595835347 55.6823019065749 6 15.95282 15.55851 15.42503 15.40282 nan nan 520077
244.663212840636 55.6845509981355 3 20.05779 18.62929 18.10397 17.78811 0.266894 0.020511 520077
244.666048336221 55.6883678810248 6 22.45131 21.22384 19.9204 19.23446 nan nan 520077
244.668763020055 55.6876493786198 3 24.05687 21.97189 21.26951 21.61501 0.510766 0.109604 520077
244.675881293422 55.6805475861473 6 23.24127 21.72641 20.98771 21.08621 nan nan 520077
184.151035541614 47.8139079954043 3 23.74772 22.63044 21.72404 20.86473 0.698658 0.108609 520107
184.156327345437 47.8159773007357 3 22.20106 21.59044 21.02759 21.21308 0.530135 0.161608 520107
184.156625081423 47.8208847935087 3 21.17497 20.7295 20.41334 20.57462 0.196288 0.098844 520107
184.159761197068 47.8157873209998 3 23.11242 22.47023 21.68506 21.245 0.702247 0.082609 520107
184.161373206285 47.8160701794515 3 23.3716 22.2499 22.10882 22.47129 0.940862 0.139688 520107
184.167648673133 47.8210325990392 3 21.1464 20.40612 20.2367 19.96037 0.32019 0.078479 520107
184.164864418262 47.8207616112548 3 24.27028 22.53104 21.15719 20.88547 0.712426 0.04835 520107
215.513747839572 52.544968653732 3 22.88919 22.99454 21.60024 23.53573 0.724467 0.136688 520188
215.518137826647 52.5449769320466 3 23.08845 23.37241 22.20027 21.89696 0.764724 0.116749 520188
215.52524569489 52.5440378571499 3 22.54136 21.84872 21.82461 21.10464 0.370944 0.10059 520188
215.525504661509 52.5503126189166 3 23.17078 21.50327 21.82763 21.04982 0.384475 0.065197 520188
215.529038087193 52.5368555119914 3 21.41142 20.08088 19.49009 18.84397 0.377611 0.094729 520188
215.534952970459 52.5469733688877 6 24.1555 22.37453 21.2524 20.48925 nan nan 520188
215.537003295949 52.5367164345361 3 23.0246 22.33693 22.36299 21.80832 0.529946 0.119374 520188
333.665230025618 -1.0508677103645 3 21.82669 21.26835 20.98925 20.77131 0.160086 0.103549 530037
333.666823904122 -1.04683933928596 6 25.121 23.51955 20.40341 18.9686 nan nan 530037
333.666836744904 -1.05387935119651 6 23.42318 23.16599 22.14157 21.97447 nan nan 530037
333.6668509734 -1.04601716742659 3 25.44599 23.73202 22.11677 22.42148 0.605026 0.099661 530037
333.667366477125 -1.0462256501292 3 24.22691 22.61895 22.73096 22.66794 0.353165 0.085125 530037
333.676864526257 -1.05874541281192 3 24.34585 21.53209 20.70674 19.73497 0.384647 0.049331 530037
333.670216255088 -1.0501435388184 3 20.37347 19.29207 18.87246 18.54891 0.395898 0.05837 530037
333.6754087338 -1.05328006952938 6 24.55187 22.24206 20.44882 19.47979 nan nan 530037
333.678227116993 -1.05610508069311 3 22.03636 21.00564 20.63325 19.78062 0.438894 0.116681 530037
333.678099740259 -1.05307185851841 6 22.63691 21.25215 20.21835 19.75816 nan nan 530037
333.676952259728 -1.05203260010788 3 23.52909 22.78918 21.81456 21.70933 0.773773 0.070435 530037
334.136669380949 -0.73930637283637 6 22.84643 22.07969 21.9269 21.75673 nan nan 530061
334.134571177258 -0.743229454847142 3 21.0981 19.96141 19.2868 18.59601 0.386948 0.119253 530061
334.144794465212 -0.744529169307566 3 24.14588 24.02838 22.02224 22.57498 0.32233 0.146529 530061
334.142451415366 -0.743111202655957 3 17.9953 16.9623 16.46913 16.06202 0.104919 0.015795 530061
334.145758042105 -0.736860610264317 3 23.91848 22.38207 23.17988 21.84857 0.174036 0.084501 530061
334.143570917221 -0.740391733366617 6 23.39111 22.49911 22.27479 22.13087 nan nan 530061
334.142389101177 -0.750180816767377 3 23.49453 22.52905 21.58136 21.5214 0.539147 0.109826 530061
334.141968997587 -0.740122691755384 6 22.20404 21.70971 21.35079 21.38881 nan nan 530061
334.140129168353 -0.736605445950562 3 23.13938 22.91157 21.72275 23.01019 0.358903 0.140344 530061
334.13837767763 -0.746280343309943 6 20.65953 20.21151 20.10943 19.96068 nan nan 530061
333.180671217106 -0.0861013517036986 3 25.34918 24.89971 24.14617 20.75383 -9999.0 -9999.0 530085
333.177576529399 -0.0793795998269443 3 24.56989 24.18186 22.08727 21.31836 0.954133 0.087198 530085
333.189064725928 -0.0810540004930804 3 23.26965 21.61677 20.8793 20.25095 0.472789 0.045868 530085
333.188718295006 -0.0906164345104973 3 22.91491 21.84282 21.20716 20.6412 0.52282 0.111282 530085
333.185199037593 -0.0838888746371523 3 22.71811 21.60116 21.15639 20.94317 0.421962 0.084918 530085
332.86098852063 -0.0232003817877068 3 22.39359 20.85663 20.14602 19.61408 0.445114 0.059064 530086
332.859099164258 -0.0226664231500635 3 23.60635 21.46461 20.81927 20.28253 0.413112 0.041723 530086
332.8619469289 -0.0258511593492667 6 23.88051 22.48521 20.67259 19.56024 nan nan 530086
332.862086266208 -0.0228703218247572 3 22.37007 21.16966 20.95028 21.02306 0.40622 0.100911 530086
332.863669433909 -0.0369467026987634 3 23.21341 21.7576 21.59063 20.89763 0.3397 0.088383 530086
332.863744675305 -0.0249795794934393 6 21.54078 21.00092 20.66231 20.94137 nan nan 530086
332.863794291262 -0.0242769770197338 3 24.46901 22.84149 21.81693 21.04919 0.618967 0.057313 530086
332.866604222648 -0.0379686712403719 3 23.16272 21.77074 21.31996 21.31573 0.408957 0.105572 530086
332.869590502032 -0.0237722725054049 3 20.25626 19.02049 18.50606 18.15147 0.230112 0.039344 530086
332.858386622465 -0.0349323591083377 6 19.6372 18.95963 18.9225 18.55411 nan nan 530086
332.863365734025 -0.0333964261118839 6 25.58112 25.36428 21.45582 23.4486 nan nan 530086
332.865470834592 -0.032803705804523 3 23.68788 23.67134 22.9543 22.14791 0.898681 0.210936 530086
332.867333181381 -0.0292627778355686 3 16.9949 16.09015 15.60613 15.30479 0.073286 0.014688 530086
332.869240659274 -0.0338663408029698 6 25.14448 24.61442 22.90604 23.32351 nan nan 530086
332.870149031479 -0.0305919515381167 6 23.47025 22.29602 21.23344 20.06271 nan nan 530086
332.871383701178 -0.0314789847953929 6 23.16205 22.33074 22.29357 22.85662 nan nan 530086
332.871532010509 -0.0336127478704218 3 24.79436 24.83509 23.00818 22.5069 0.837502 0.103726 530086
334.724042103877 1.69387810924211 3 21.05735 20.29815 19.99765 19.57835 0.294076 0.059468 530128
